Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1BB1CS,2021.09,1151.861,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Seasonally adjusted,
BDCQ.SF1BB1CS,2021.12,1202.16,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Seasonally adjusted,
BDCQ.SF1BB1CS,2022.03,1244.801,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Seasonally adjusted,
BDCQ.SF1BB1CS,2022.06,1448.299,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Seasonally adjusted,
BDCQ.SF1BB1CS,2022.09,1411.447,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Seasonally adjusted,
BDCQ.SF1BB1CS,2022.12,1303.453,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Seasonally adjusted,
BDCQ.SF1BB1CS,2023.03,1293.599,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Seasonally adjusted,
BDCQ.SF1BB1CS,2023.06,1365.779,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Seasonally adjusted,
BDCQ.SF1BB1CS,2023.09,1251.664,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Seasonally adjusted,
BDCQ.SF1BB1CS,2023.12,1292.482,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Seasonally adjusted,
BDCQ.SF1BB1CS,2024.03,1326.672,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Seasonally adjusted,
BDCQ.SF1BB1CS,2024.06,1114.075,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Seasonally adjusted,
BDCQ.SF1BB1CT,2016.06,1116.391,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2016.09,1117.962,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2016.12,1099.874,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2017.03,1094.298,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2017.06,1085.074,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2017.09,1175.875,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2017.12,1262.837,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2018.03,1255.655,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2018.06,1229.902,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2018.09,1286.68,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2018.12,1231.365,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2019.03,1152.657,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2019.06,1183.655,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2019.09,1260.084,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2019.12,1242.986,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2020.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2020.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2020.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2020.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2021.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2021.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2021.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2021.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2022.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2022.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2022.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2022.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2023.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2023.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2023.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2023.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2024.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BB1CT,2024.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Mining,Current prices,Trend,
BDCQ.SF1BBCA,2016.06,1119.02,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2016.09,1101.412,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2016.12,1139.459,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2017.03,1040.5,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2017.06,1150.976,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2017.09,1084.658,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2017.12,1352.84,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2018.03,1224.534,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2018.06,1105.167,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2018.09,1372.723,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2018.12,1230.969,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2019.03,1115.478,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2019.06,1210.962,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2019.09,1234.819,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2019.12,1276.337,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2020.03,1080.713,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2020.06,847.349,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2020.09,925.547,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2020.12,1085.539,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2021.03,1063.775,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2021.06,1077.447,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2021.09,1151.861,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2021.12,1202.16,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2022.03,1244.801,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2022.06,1448.299,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2022.09,1411.447,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2022.12,1303.453,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2023.03,1293.599,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2023.06,1365.779,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2023.09,1251.664,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2023.12,1292.482,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2024.03,1326.672,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCA,2024.06,1114.075,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Unadjusted,
BDCQ.SF1BBCS,2016.06,1119.02,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2016.09,1101.412,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2016.12,1139.459,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2017.03,1040.5,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2017.06,1150.976,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2017.09,1084.658,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2017.12,1352.84,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2018.03,1224.534,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2018.06,1105.167,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2018.09,1372.723,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2018.12,1230.969,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2019.03,1115.478,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2019.06,1210.962,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2019.09,1234.819,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2019.12,1276.337,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2020.03,1080.713,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2020.06,847.349,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
BDCQ.SF1BBCS,2020.09,925.547,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Seasonally adjusted,
